Timestamp,Age,Gender,City,Country,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR, Yearly brutto salary (without bonus and stocks) in EUR1 ,, IUSD , Yearly brutto salary ,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,–°ontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR",,,,,,,,,,,,,Your main technology , programming language,,,,
26-11-2020 23:40,37,Male,Berlin,Germany,Software Engineer,11,5,Senior,Python,"C/C++, SQL, Docker",73000," Ä 73,000.00 "," $77,620.90 ",,$70K-$80K ,30000,67000,0,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
26-11-2020 23:45,37,Male,Berlin,Germany,Backend Developer,12,2.6,Lead,Kotlin/PHP,"Kotlin, PHP, SQL",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,,84000,,28,Full-time employee,Unlimited contract,English,50-60,Product,No,10,,,,,,,,,,,,,,Kotlin,PHP,,,,
27-11-2020 00:02,34,Male,Berlin,Germany,Mobile Developer,9,2,Senior,iOS,Swift,80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,10000,67000,0,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,600,,,,,,,,,,,,,iOS,,,,,
27-11-2020 00:29,25,Male,Marseille,Germany,Data Scientist,1,,Junior,Python,"Python, Javascript / Typescript, SQL, Docker",42000," Ä 42,000.00 "," $44,658.60 ",,$40K-$50K ,50000,,,30,Full-time employee,Unlimited contract,English,up to 10,Startup,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 00:33,42,Male,Friedrichshafen,Germany,Software Engineer,20,1,Senior,C++,"Python, C/C++, .NET",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500,,,,,,,,,,,,,C++,,,,,
27-11-2020 00:35,35,Female,Berlin,Germany,Product Manager,13,6,Senior,,,85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,,64000,,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 06:57,37,Male,Berlin,Germany,QA Engineer,8,7,Middle,,,54000," Ä 54,000.00 "," $57,418.20 ",,$50K-$60K ,,54000,,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 08:08,33,Female,Berlin,Germany,Data Scientist,8,4,Senior,Python ,"SQL, Google Cloud, Docker",77000," Ä 77,000.00 "," $81,874.10 ",,$80K-$100K ,0,70000,0,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,1700,,,,,,,,,,,,,Python ,,,,,
27-11-2020 09:50,26,Female,Moscow,England,Frontend Developer,6,0,Senior,JavaScript,Javascript / Typescript,33000," Ä 33,000.00 "," $35,088.90 ",,$20K-$40K ,0,27000,0,,Full-time employee,Unlimited contract,Russian,101-1000,Product,No,0,0,,,,,,,,,,,,,JavaScript,,,,,
27-11-2020 10:25,46,Male,Stuttgart,Germany,Software Engineer,13,6,Middle,C++,Python,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,3000,68000,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,4,0,,,,,,,,,,,,,C++,,,,,
27-11-2020 10:43,30,Male,Berlin,Germany,DevOps,11,2,Senior,,,80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,75000,,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 11:04,34,Male,Berlin,Germany,Lead Software Developer,13,2,Lead,C#,".NET, Kubernetes, Docker",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,0,65000,0,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,C#,,,,,
27-11-2020 11:09,35,Male,Berlin,Germany,Software Engineer,15,4,Senior,Java,"Python, SQL, AWS, Docker",85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,0,85000,0,25,Full-time employee,Unlimited contract,English,50-60,Product,No,,,,,,,,,,,,,,,Java,,,,,
27-11-2020 11:44,27,Male,Berlin,Germany,Backend Developer,4,4,Senior,Go,"Python, C/C++, Go, AWS, Docker",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,,,25,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,Go,,,,,
27-11-2020 11:46,31,Male,Berlin,Germany,Software Engineer,7,5,Lead,python,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,10000,85000,0,28,Full-time employee,Unlimited contract,English,1000+,Product,Yes,,600,,,,,,,,,,,,,python,,,,,
27-11-2020 11:53,24,Male,Berlin,Germany,Software Engineer,2,2,Junior,Java,"Python, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,0,60000,0,28,Full-time employee,Unlimited contract,German,up to 10,Consulting / Agency,No,,,,,,,,,,,,,,,Java,,,,,
27-11-2020 12:01,28,Male,Berlin,Germany,Data Engineer,7,3,Senior,Python,"Python, SQL, AWS, Google Cloud, Kubernetes, Docker",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,,75000,,27,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 12:03,42,Male,Berlin,Germany,Backend Developer,18,2,Middle,PHP,,53000," Ä 53,000.00 "," $56,354.90 ",,$50K-$60K ,,,,26,Full-time employee,Unlimited contract,English,50-60,Product,No,,,,,,,,,,,,,,,PHP,,,,,
27-11-2020 12:05,27,Male,Berlin,Germany,Data Scientist,5,1,Middle,Python,SQL,55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,0,,,24,Full-time employee,Unlimited contract,English,51-100,Product,No,8,,,,,,,,,,,,,,Python,,,,,
27-11-2020 12:16,30,Male,Hannover,Germany,Software Engineer,5,3,Middle,Python,"Javascript / Typescript, Java / Scala, SQL",45000," Ä 45,000.00 "," $47,848.50 ",,$40K-$50K ,0,45000,0,30,Full-time employee,Unlimited contract,English,up to 10,Startup,No,8,0,,,,,,,,,,,,,Python,,,,,
27-11-2020 12:20,,Male,Berlin,Germany,data engineer,11,1,Middle,python,"Python, SQL, AWS, Google Cloud",68000," Ä 68,000.00 "," $72,304.40 ",,$70K-$80K ,0,,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,28,0,,,,,,,,,,,,,python,,,,,
27-11-2020 12:26,26,Male,Berlin,Germany,Software Engineer,2,1.5,Middle,TypeScript,"Python, Kotlin, Javascript / Typescript, SQL, AWS, Docker",58000," Ä 58,000.00 "," $61,671.40 ",,$60K-$70K ,3000,,,28,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,,,,,,,,,,,,,,TypeScript,,,,,
27-11-2020 12:30,37,Male,Walldorf,Germany,ML Engineer,15,15,Lead,Python,"AWS, Google Cloud, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,15000,75000,15000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0,0,,,,,,,,,,,,,Python,,,,,
27-11-2020 12:33,,Male,Hamburg,Germany,Software Engineer,12,12,Senior,Java,"Python, Kotlin, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,80000,,30,Self-employed (freelancer),Temporary contract,German,,Consulting / Agency,No,,,,,,,,,,,,,,,Java,,,,,
27-11-2020 12:42,39,Male,Munich,Germany,Software Engineer,8,7,Senior,Python,C/C++,130000," Ä 1,30,000.00 "," $1,38,229.00 ",,$100K-$200K ,50000,125000,50000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 12:44,26,Female,Berlin,Germany,Tech recruiting,"2,5","2,5",Middle,JS,Python,40000," Ä 40,000.00 "," $42,532.00 ",,$40K-$50K ,1000,33000,0,25,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,JS,,,,,
27-11-2020 12:53,30,Male,Hamburg,Germany,Data Scientist,5,4,Head,Python,"R, SQL, AWS",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,90000,70000,80000,25,Full-time employee,Unlimited contract,English,50-60,Startup,No,25,0,,,,,,,,,,,,,Python,,,,,
27-11-2020 12:56,44,Male,Frankfurt,Germany,Software Engineer,10,10,Senior,SAP ABAP,SAP / ABAP,75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,80000,73000,78000,30,Full-time employee,Unlimited contract,Russian,101-1000,Product,No,,,,,,,,,,,,,,,SAP ABAP,,,,,
27-11-2020 13:02,26,Male,Munich,Germany,ML Engineer,5,4,Senior,Spark,"Python, Java / Scala, R, SQL",180000," Ä 1,80,000.00 "," $1,91,394.00 ",,$100K-$200K ,0,190000,0,40,Self-employed (freelancer),Temporary contract,German,up to 10,Consulting / Agency,No,,,,,,,,,,,,,,,Spark,,,,,
27-11-2020 13:02,30,Male,Munich,Germany,Software Engineer,10,6,Senior,Go,"Python, C/C++, Javascript / Typescript, Go",151872," Ä 1,51,872.00 "," $1,61,485.50 ",,$100K-$200K ,37968,,,30,Full-time employee,Unlimited contract,English,1000+,Startup,No,,,,,,,,,,,,,,,Go,,,,,
27-11-2020 13:12,26,Male,Eindhoven,Germany,ML Engineer,3,,Middle,Python,"Python, C/C++, Docker, Tensorflow, PyTorch",48000," Ä 48,000.00 "," $51,038.40 ",,$50K-$60K ,0,42000,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 13:21,25,Female,Munich,Germany,ML Engineer,1,1,Junior,AI,"Python, SQL",57000," Ä 57,000.00 "," $60,608.10 ",,$60K-$70K ,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,AI,,,,,
27-11-2020 13:24,34,Male,France,portugal,Data Scientist,11,0,Senior,Python,"Javascript / Typescript, R, SQL, Google Cloud",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,10000,,,25,Full-time employee,Unlimited contract,French,1000+,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 13:31,38,Female,Regensburg,Germany,ML Engineer,3,3,Middle,Python,"R, SQL",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,,60000,,30,Full-time employee,Temporary contract,German,1000+,Product,Yes,0,No,,,,,,,,,,,,,Python,,,,,
27-11-2020 13:38,40,Male,Berlin,Germany,Product Manager,13,9,Head,,SQL,90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,10000,75000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,300,,,,,,,,,,,,,Python,,,,,
27-11-2020 13:41,28,Male,Frankfurt,Germany,Mobile Developer,5,1,Senior,Swift,Swift,50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,0,50000,0,24,Full-time employee,Unlimited contract,English,50-60,Consulting / Agency,No,,,,,,,,,,,,,,,Swift,,,,,
27-11-2020 13:47,29,Female,Berlin,Germany,Data Scientist,2,2,Junior,R,Python,52000," Ä 52,000.00 "," $55,291.60 ",,$50K-$60K ,0,,,30,Full-time employee,Unlimited contract,German,up to 10,Consulting / Agency,No,0,0,,,,,,,,,,,,,R,,,,,
27-11-2020 14:08,30,Female,Berlin,Germany,ML Engineer,5,1.5,Middle,pythin,"Python, SQL, Docker",51000," Ä 51,000.00 "," $54,228.30 ",,$50K-$60K ,,46000,,30,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,pythin,,,,,
27-11-2020 14:14,28,Male,"Warsaw, Poland",Germany,Software Engineer,6,3 (in Poland),Middle,C#,"Javascript / Typescript, .NET, SQL",52800," Ä 52,800.00 "," $56,142.24 ",,$50K-$60K ,4400,47500,3900,26,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,0,,,,,,,,,,,,,C#,,,,,
27-11-2020 14:34,,Female,Berlin,Germany,Data Scientist,1,8,Junior,Python,"Python, R, SQL, Azure",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,No,,,,,,,,,,,,,Python,,,,,
27-11-2020 14:43,42,Male,Berlin,Germany,Software Engineer,12,12,Lead,Java,"Kotlin, SQL, Kubernetes, Docker",95000," Ä 95,000.00 "," $1,01,013.50 ",,$100K-$200K ,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,250,,,,,,,,,,,,,Java,,,,,
27-11-2020 14:45,27,Male,Berlin,Germany,ML Engineer,5,1,Senior,Python,Google Cloud,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 14:52,29,Male,Munich,Germany,Data Scientist,4,4,Middle,Python,"Java / Scala, SQL, AWS, Azure",61500," Ä 61,500.00 "," $65,392.95 ",,$60K-$70K ,66500,53000,58000,30,Full-time employee,Unlimited contract,English,50-60,Consulting / Agency,No,4,0,,,,,,,,,,,,,Python,,,,,
27-11-2020 14:54,29,Male,Munich,Germany,Software Engineer,4,4,Middle,R,"Python, SQL",78000," Ä 78,000.00 "," $82,937.40 ",,$80K-$100K ,4000,78000,4000,30,Full-time employee,Unlimited contract,English,1000+,Semiconductor,No,,,,,,,,,,,,,,,R,,,,,
27-11-2020 14:55,29,Female,Cologne,Germany,ML Engineer,1,1,Middle,julia,,500000000," Ä 50,00,00,000.00 "," $53,16,50,000.00 ",,$100K-$200K ,5000000000,500000000,50000000,99,Full-time employee,Unlimited contract,English,up to 10,Startup,No,0,0,,,,,,,,,,,,,julia,,,,,
27-11-2020 15:26,27,Female,Berlin,Germany,Backend Developer,1,1,Junior,Java,,42000," Ä 42,000.00 "," $44,658.60 ",,$40K-$50K ,3000,42000,3000,28,Full-time employee,Unlimited contract,German,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
27-11-2020 15:28,36,Male,Berlin,Germany,CTO,"15, thereof 8 as CTO",13,C-Level,Java & PHP,"Python, PHP, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",150000," Ä 1,50,000.00 "," $1,59,495.00 ",,$100K-$200K ,50000,120000,30000,30,Full-time employee,Unlimited contract,German,101-1000,Media,No,0,0,,,,,,,,,,,,,Java & PHP,,,,,
27-11-2020 15:31,37,Male,Munich,Germany,Software Engineer,14,6,Head,Typescript,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Docker",84000," Ä 84,000.00 "," $89,317.20 ",,$80K-$100K ,84000,84000,80000,30,Full-time employee,Unlimited contract,English,up to 10,Product,No,40,0,,,,,,,,,,,,,Typescript,,,,,
27-11-2020 15:49,31,Male,Amsterdam,Netherland,Data Scientist,10,0,Lead,Python,"Javascript / Typescript, R, SQL, AWS, Azure, Docker",100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,20000,,,30,Full-time employee,Unlimited contract,English,50-60,Product,No,0,0,,,,,,,,,,,,,Python,,,,,
27-11-2020 15:57,35,Male,Berlin,Germany,Data Analyst,5,5,Middle,R,"R, SQL, Google Cloud",49000," Ä 49,000.00 "," $52,101.70 ",,$50K-$60K ,0,48000,0,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,400,,,,,,,,,,,,,R,,,,,
27-11-2020 16:22,27,Male,Berlin,Germany,Data Scientist,4,2,Junior,Python,"C/C++, Javascript / Typescript",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,80000,,,15,Full-time employee,Temporary contract,English,51-100,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 16:43,29,Male,Munich,Germany,Data Analyst ,6,4,Middle,Python,"Javascript / Typescript, SQL, AWS, Kubernetes, Docker",68000," Ä 68,000.00 "," $72,304.40 ",,$70K-$80K ,4500,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,0,1500,,,,,,,,,,,,,Python,,,,,
27-11-2020 17:18,36,Male,Berlin,Germany,Backend Developer,5,2,Senior,Java,"Java / Scala, Kubernetes, Docker",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,0,60000,0,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,600,,,,,,,,,,,,,Java,,,,,
27-11-2020 17:21,33,Male,Munich,Germany,Backend Developer,10,10,Senior,Java,"Python, Kotlin, Go, Kubernetes",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,0,70000,70000,30,Full-time employee,Unlimited contract,English,50-60,Consulting / Agency,No,20,0,,,,,,,,,,,,,Java,,,,,
27-11-2020 17:38,42,Male,Berlin,Germany,Software Engineer,12,12,Lead,Java,"Kotlin, SQL, Kubernetes, Docker",95000," Ä 95,000.00 "," $1,01,013.50 ",,$100K-$200K ,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,250,,,,,,,,,,,,,Java,,,,,
27-11-2020 17:46,32,Female,Berlin,Germany,BI Analyst ,1,1,Junior,Sql ,Python,48000," Ä 48,000.00 "," $51,038.40 ",,$50K-$60K ,0,,,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Sql ,,,,,
27-11-2020 17:47,30,Male,Berlin,Germany,Software Engineer,10,7,Lead,Frontend,"C/C++, Javascript / Typescript, Go, AWS, Docker",115000," Ä 1,15,000.00 "," $1,22,279.50 ",,$100K-$200K ,17000,100000,8500,28,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,200,,,,,,,,,,,,,Frontend,,,,,
27-11-2020 18:13,29,Female,Berlin,Germany,Software Engineer,4,4,Middle,Java/Kotlin,"Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,15900,,,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,300,,,,,,,,,,,,,Java,Kotlin,,,,
27-11-2020 18:27,23,Male,Munich,Germany,ML Engineer,1,<1,Junior,Python,"C/C++, SQL, Google Cloud, Docker",49000," Ä 49,000.00 "," $52,101.70 ",,$50K-$60K ,,,,,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 19:08,35,Female,Berlin,Germany,Frontend Developer,2,2,Junior,React,Javascript / Typescript,40000," Ä 40,000.00 "," $42,532.00 ",,$40K-$50K ,,38000,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,200 Amazon voucher,,,,,,,,,,,,,React,,,,,
27-11-2020 19:13,36,Male,Frankfurt,Germany,Software Engineer,14,,Senior,C++/c,"Python, Docker",81500," Ä 81,500.00 "," $86,658.95 ",,$80K-$100K ,4500,78500,8100,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,460,,,,,,,,,,,,,C++,c,,,,
27-11-2020 19:45,34,Male,Berlin,Germany,BI Developer / Data Engineer,10,5,Senior,SQL,Python,75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,7500,65000,65000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0,,,,,,,,,,,,,,SQL,,,,,
27-11-2020 19:50,34,Male,Berlin,Germany,DevOps,12,2,Lead,Kubernetes,"Python, Go, AWS, Kubernetes, Docker",94000," Ä 94,000.00 "," $99,950.20 ",,$80K-$100K ,0,92000,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Kubernetes,,,,,
27-11-2020 20:17,31,Male,Munich,Germany,ML Engineer,4,4,Senior,Python,Python,100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,100000,86000,86000,20,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 20:41,34,Female,Berlin,Germany,QA Engineer,7,0,Senior,Java,"Java / Scala, SQL, Docker",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,,,,25,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500,,,,,,,,,,,,,Java,,,,,
27-11-2020 20:47,31,Male,Munich,Germany,Data Scientist,,2,Middle,Python,"Python, C/C++, Azure, Docker",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,2000,,,27,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 21:00,33,Male,Munich,Germany,Frontend Developer,14,8,Senior,"Angular, Typescript","PHP, Javascript / Typescript",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,,,28,Full-time employee,Unlimited contract,German,50-60,Product,No,,,,,,,,,,,,,,,Angular,,,,,
27-11-2020 21:29,33,Male,Frankfurt,Germany,Software Engineer,8,5,Senior,C#,"Javascript / Typescript, .NET, SQL",67000," Ä 67,000.00 "," $71,241.10 ",,$70K-$80K ,6000,63500,5000,28,Full-time employee,Unlimited contract,English,50-60,Product,No,,1500,,,,,,,,,,,,,C#,,,,,
27-11-2020 21:35,33,Male,Munich,Germany,Backend Developer,12,0.5,Middle,PHP,"PHP, Javascript / Typescript, SQL, Docker",56000," Ä 56,000.00 "," $59,544.80 ",,$50K-$60K ,0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,PHP,,,,,
27-11-2020 21:36,29,Male,Milan,England,Data Scientist,3,0,Middle,Python,"Python, SQL",32000," Ä 32,000.00 "," $34,025.60 ",,$20K-$40K ,6000,,,24,Full-time employee,Unlimited contract,,50-60,Startup,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 21:45,44,Female,Berlin,Germany,ML Engineer,13,0,Junior,,"Python, R, SQL, AWS, Google Cloud, Azure, Docker",45000," Ä 45,000.00 "," $47,848.50 ",,$40K-$50K ,0,,0,,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
27-11-2020 22:14,31,Male,Berlin,Germany,Backend Developer,5,2,Senior,Python,"Python, SQL, AWS, Kubernetes, Docker",77000," Ä 77,000.00 "," $81,874.10 ",,$80K-$100K ,,60000,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0,40,,,,,,,,,,,,,Python,,,,,
27-11-2020 22:20,26,Male,Berlin,Germany,Data Scientist,2,1,Junior,Pyrhon,"Python, SQL, AWS, Google Cloud, Kubernetes, Docker",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,55000,,,27,Full-time employee,Unlimited contract,English,1000+,,No,,600,,,,,,,,,,,,,Pyrhon,,,,,
27-11-2020 22:35,42,Male,Berlin,Germany,Software Engineer,12,12,Lead,Java,"Kotlin, SQL, Kubernetes, Docker",95000," Ä 95,000.00 "," $1,01,013.50 ",,$100K-$200K ,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,250,,,,,,,,,,,,,Java,,,,,
28-11-2020 05:36,27,Male,Hamburg,Germany,Backend Developer,3,‚Å∞,Middle,.net,"Javascript / Typescript, .NET, SQL, Docker",10001," Ä 10,001.00 "," $10,634.06 ",,$20K-$40K ,,,,,Part-time employee,Temporary contract,English,50-60,Consulting / Agency,No,,,,,,,,,,,,,,,.net,,,,,
28-11-2020 07:10,33,Male,Berlin,Germany,Product Manager,5,5,Middle,PM tools,,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,0,,,26,Full-time employee,Temporary contract,English,1000+,Product,No,,,,,,,,,,,,,,,PM tools,,,,,
28-11-2020 08:39,33,Male,Heilbronn,Germany,Senior Scrum Master (RTE),7,7,Lead,C++,C/C++,90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,0,104000,10000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,5,0,,,,,,,,,,,,,C++,,,,,
28-11-2020 10:53,36,Male,Frankfurt,Germany,QA Engineer,9,2,Senior,,,64000," Ä 64,000.00 "," $68,051.20 ",,$60K-$70K ,,60000,,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
28-11-2020 12:31,31,Male,Berlin,Germany,Backend Developer,9,9,Senior,"Grails, Groovy","Java / Scala, SQL, AWS",67473," Ä 67,473.00 "," $71,744.04 ",,$70K-$80K ,0,63000,0,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Grails,,,,,
28-11-2020 12:42,42,Male,Berlin,Germany,Software Engineer,12,12,Lead,Java,"Kotlin, SQL, Kubernetes, Docker",95000," Ä 95,000.00 "," $1,01,013.50 ",,$100K-$200K ,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,250,,,,,,,,,,,,,Java,,,,,
28-11-2020 13:49,30,Male,Berlin,Germany,Head of BI,7,7,Head,Python,"Python, SQL, AWS, Kubernetes, Docker",100000," Ä 1,00,000.00 "," $1,06,330.00 ",,$100K-$200K ,,100000,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Python,,,,,
28-11-2020 14:13,32,Female,Berlin,Germany,QA Engineer,10,4,Lead,Java,"Python, Kotlin, .NET, SQL, Go, Docker",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,6000,55000,,33,Full-time employee,Unlimited contract,German,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
28-11-2020 17:56,34,Male,Berlin,Germany,Software Engineer,16,5,Lead,Ruby,"Kotlin, Javascript / Typescript, Java / Scala",91000," Ä 91,000.00 "," $96,760.30 ",,$80K-$100K ,,91000,,26,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Ruby,,,,,
28-11-2020 19:20,35,Male,Berlin,Germany,Data Scientist,15,10,Middle,C++,Python,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,0,60000,0,30,Full-time employee,Temporary contract,English,101-1000,Product,No,0,0,,,,,,,,,,,,,C++,,,,,
